# Price' vectors phi1, .., phi4
#lmbda phi1	phi2	phi3	phi4
880.0	0.8511	-0.2181	0.5032	-0.1603
881.0	0.8518	-0.2167	0.4992	-0.1604
882.0	0.8526	-0.2153	0.4953	-0.1604
883.0	0.8533	-0.2138	0.4913	-0.1605
884.0	0.8540	-0.2124	0.4874	-0.1605
885.0	0.8547	-0.2110	0.4835	-0.1606
886.0	0.8555	-0.2095	0.4795	-0.1606
887.0	0.8562	-0.2081	0.4757	-0.1607
888.0	0.8569	-0.2067	0.4718	-0.1607
889.0	0.8577	-0.2053	0.4679	-0.1607
890.0	0.8584	-0.2039	0.4641	-0.1608
891.0	0.8592	-0.2024	0.4602	-0.1608
892.0	0.8600	-0.2010	0.4564	-0.1609
893.0	0.8607	-0.1996	0.4526	-0.1609
894.0	0.8615	-0.1982	0.4488	-0.1609
895.0	0.8623	-0.1968	0.4451	-0.1610
896.0	0.8631	-0.1954	0.4413	-0.1610
897.0	0.8639	-0.1940	0.4376	-0.1610
898.0	0.8647	-0.1926	0.4338	-0.1611
899.0	0.8655	-0.1912	0.4301	-0.1611
900.0	0.8663	-0.1898	0.4264	-0.1611
901.0	0.8671	-0.1884	0.4228	-0.1611
902.0	0.8679	-0.1871	0.4191	-0.1612
903.0	0.8688	-0.1857	0.4154	-0.1612
904.0	0.8696	-0.1843	0.4118	-0.1612
905.0	0.8704	-0.1829	0.4082	-0.1612
906.0	0.8713	-0.1815	0.4046	-0.1612
907.0	0.8721	-0.1802	0.4010	-0.1612
908.0	0.8730	-0.1788	0.3974	-0.1613
909.0	0.8738	-0.1774	0.3938	-0.1613
910.0	0.8747	-0.1761	0.3903	-0.1613
911.0	0.8756	-0.1747	0.3867	-0.1613
912.0	0.8764	-0.1733	0.3832	-0.1613
913.0	0.8773	-0.1720	0.3797	-0.1613
914.0	0.8782	-0.1706	0.3762	-0.1613
915.0	0.8791	-0.1693	0.3727	-0.1613
916.0	0.8800	-0.1679	0.3693	-0.1613
917.0	0.8809	-0.1666	0.3658	-0.1612
918.0	0.8818	-0.1652	0.3624	-0.1611
919.0	0.8827	-0.1639	0.3590	-0.1610
920.0	0.8836	-0.1625	0.3556	-0.1609
921.0	0.8845	-0.1612	0.3522	-0.1608
